49.64753	8.77769	12101539	t	Fuerth
49.71568	8.74273	12109602	v	Gadernheim
52.77331	-1.55785	12110960	t	Swadlincote
52.76328	-1.56466	12110961	v	Church Gresley
52.19363	-0.60008	12134059	v	Carlton
52.16163	-0.62430	12141097	v	Turvey
49.69993	8.72848	12231211	v	Breitenwiesen
50.75936	-1.54342	12458237	t	Lymington
51.83614	-1.38078	12612264	v	East End
50.95956	-2.08107	12612477	v	Tollard Royal
52.20215	-0.60980	12619748	v	Harrold
49.23292	-2.20174	12624393	v	Saint Peter
49.23641	-2.16824	12624694	v	Saint Mary
49.24655	-2.13497	12625437	v	Saint John
49.18813	-2.10784	12625452	t	Saint Helier
49.19105	-2.19930	12625487	v	Quennevais
52.09641	-0.52728	12711805	v	Wootton
53.96461	-0.98175	12711826	v	Dunnington
53.29004	-3.45850	12718784	v	Rhuddlan
52.06891	-0.60594	12722785	v	Cranfield
47.92609	18.11975	12723522	v	Nesvady
53.99070	-0.91311	12732392	v	Stamford Bridge
51.75205	-1.25794	12805909	c	Oxford
52.83438	-1.27928	12815723	v	Kegworth
52.79132	-1.25056	12815724	v	Hathern
52.69421	-1.17971	12817234	v	Cropston
52.71428	-1.19582	12817235	v	Swithland
54.07092	-2.28937	12859877	v	Giggleswick
54.06872	-2.27248	12859897	t	Settle
51.99831	-0.97867	12860528	t	Buckingham
51.82143	-0.81154	12860529	t	Aylesbury
51.60398	-0.63602	12860635	t	Beaconsfield
51.48818	-0.61234	12861612	t	Eton
54.28083	-2.47312	12865114	v	Gawthrop
54.10181	-2.27218	12866724	v	Stainforth
54.05988	-2.15072	12867893	v	Malham
53.08599	-2.87369	12943935	v	Farndon
53.10120	-2.87019	12943937	v	Churton
53.12488	-2.87192	12943938	v	Aldford
51.32018	-0.55644	12981759	t	Woking
51.33573	-0.52019	12981760	v	Sheerwater
51.32658	-0.54168	12981762	v	Maybury
51.33852	-0.50234	12981764	t	West Byfleet
51.33981	-0.47325	13024569	t	Byfleet
51.33285	-0.41068	13024570	t	Cobham
51.31483	-0.38587	13024571	v	Stoke D'Abernon
51.36095	-0.33447	13024572	v	Claygate
51.37018	-0.36552	13024573	t	Esher
51.41480	-0.30437	13024574	t	Kingston upon Thames
51.36551	-0.40101	13024575	t	Hersham
51.42251	-0.42336	13024576	t	Sunbury
51.40382	-0.41140	13024577	v	Lower Sunbury
51.40589	-0.45884	13024578	v	Littleton
51.41262	-0.44282	13024579	v	Charlton
51.40155	-0.42925	13024580	v	Upper Halliford
51.39939	-0.35066	13024691	t	East Molesey
51.40434	-0.37423	13024692	v	West Molesey
47.50876	8.71603	13040326	c	Winterthur
52.69413	-1.15947	13045857	v	Thurcaston
